office,district,city_town,Ward,Pct,name_dem,name_gop,name_third_party,name_write_in,party_third_party,party_write_in,election_id,votes_dem,votes_gop,votes_third_party,votes_write_in,all_others,blanks,total_votes_cast
State Senate,Second Essex and Middlesex,Wilmington,-,1,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,962,822,NA,NA,0,35,1819
State Senate,Second Essex and Middlesex,Wilmington,-,2,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,869,845,NA,NA,1,49,1764
State Senate,Second Essex and Middlesex,Wilmington,-,3,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,848,783,NA,NA,1,49,1681
State Senate,Second Essex and Middlesex,Wilmington,-,4,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,898,840,NA,NA,2,39,1779
State Senate,Second Essex and Middlesex,Wilmington,-,5,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,832,763,NA,NA,0,45,1640
State Senate,Second Essex and Middlesex,Wilmington,-,6,Barry R. Finegold,SalvatorE Paul Defranco,NA,NA,NA,NA,154378,932,899,NA,NA,1,32,1864
State Senate,Second Middlesex,Cambridge,10,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,892,NA,NA,NA,2,157,1051
State Senate,Second Middlesex,Cambridge,10,1A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,576,NA,NA,NA,2,91,669
State Senate,Second Middlesex,Cambridge,10,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1493,NA,NA,NA,8,232,1733
State Senate,Second Middlesex,Cambridge,10,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1027,NA,NA,NA,5,193,1225
State Senate,Second Middlesex,Cambridge,11,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,382,NA,NA,NA,0,54,436
State Senate,Second Middlesex,Cambridge,11,1A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,433,NA,NA,NA,0,88,521
State Senate,Second Middlesex,Cambridge,11,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,692,NA,NA,NA,3,126,821
State Senate,Second Middlesex,Cambridge,11,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1140,NA,NA,NA,8,189,1337
State Senate,Second Middlesex,Cambridge,11,3A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,125,NA,NA,NA,0,19,144
State Senate,Second Middlesex,Cambridge,7,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1148,NA,NA,NA,3,165,1316
State Senate,Second Middlesex,Cambridge,8,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1027,NA,NA,NA,3,152,1182
State Senate,Second Middlesex,Medford,1,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,933,NA,NA,NA,0,335,1268
State Senate,Second Middlesex,Medford,1,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1082,NA,NA,NA,0,345,1427
State Senate,Second Middlesex,Medford,2,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,903,NA,NA,NA,0,364,1267
State Senate,Second Middlesex,Medford,2,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1271,NA,NA,NA,0,575,1846
State Senate,Second Middlesex,Medford,3,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1219,NA,NA,NA,0,525,1744
State Senate,Second Middlesex,Medford,3,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1346,NA,NA,NA,0,609,1955
State Senate,Second Middlesex,Medford,4,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,539,NA,NA,NA,0,127,666
State Senate,Second Middlesex,Medford,4,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1139,NA,NA,NA,0,359,1498
State Senate,Second Middlesex,Medford,5,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1039,NA,NA,NA,0,244,1283
State Senate,Second Middlesex,Medford,5,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1000,NA,NA,NA,0,199,1199
State Senate,Second Middlesex,Medford,6,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1370,NA,NA,NA,0,350,1720
State Senate,Second Middlesex,Medford,6,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1192,NA,NA,NA,0,387,1579
State Senate,Second Middlesex,Medford,6,2A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,55,NA,NA,NA,0,26,81
State Senate,Second Middlesex,Medford,7,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,563,NA,NA,NA,0,153,716
State Senate,Second Middlesex,Medford,7,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,670,NA,NA,NA,0,166,836
State Senate,Second Middlesex,Medford,7,2A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,70,NA,NA,NA,0,32,102
State Senate,Second Middlesex,Medford,8,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1145,NA,NA,NA,0,370,1515
State Senate,Second Middlesex,Medford,8,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,918,NA,NA,NA,0,322,1240
State Senate,Second Middlesex,Somerville,1,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,660,NA,NA,NA,20,124,804
State Senate,Second Middlesex,Somerville,1,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,576,NA,NA,NA,11,104,691
State Senate,Second Middlesex,Somerville,1,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,580,NA,NA,NA,11,117,708
State Senate,Second Middlesex,Somerville,1,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,389,NA,NA,NA,6,68,463
State Senate,Second Middlesex,Somerville,1,4A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,229,NA,NA,NA,6,33,268
State Senate,Second Middlesex,Somerville,2,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,566,NA,NA,NA,6,55,627
State Senate,Second Middlesex,Somerville,2,1A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,259,NA,NA,NA,1,39,299
State Senate,Second Middlesex,Somerville,2,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,910,NA,NA,NA,8,119,1037
State Senate,Second Middlesex,Somerville,2,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,874,NA,NA,NA,9,109,992
State Senate,Second Middlesex,Somerville,2,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,992,NA,NA,NA,8,110,1110
State Senate,Second Middlesex,Somerville,3,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1025,NA,NA,NA,10,128,1163
State Senate,Second Middlesex,Somerville,3,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,897,NA,NA,NA,22,148,1067
State Senate,Second Middlesex,Somerville,3,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1080,NA,NA,NA,10,149,1239
State Senate,Second Middlesex,Somerville,3,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,951,NA,NA,NA,6,146,1103
State Senate,Second Middlesex,Somerville,4,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,645,NA,NA,NA,9,161,815
State Senate,Second Middlesex,Somerville,4,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,531,NA,NA,NA,10,81,622
State Senate,Second Middlesex,Somerville,4,2A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,204,NA,NA,NA,4,32,240
State Senate,Second Middlesex,Somerville,4,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,934,NA,NA,NA,10,138,1082
State Senate,Second Middlesex,Somerville,4,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,526,NA,NA,NA,10,112,648
State Senate,Second Middlesex,Somerville,5,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1009,NA,NA,NA,10,170,1189
State Senate,Second Middlesex,Somerville,5,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1072,NA,NA,NA,19,136,1227
State Senate,Second Middlesex,Somerville,5,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1083,NA,NA,NA,6,146,1235
State Senate,Second Middlesex,Somerville,5,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1158,NA,NA,NA,9,133,1300
State Senate,Second Middlesex,Somerville,6,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1110,NA,NA,NA,23,123,1256
State Senate,Second Middlesex,Somerville,6,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1209,NA,NA,NA,20,183,1412
State Senate,Second Middlesex,Somerville,6,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,312,NA,NA,NA,2,38,352
State Senate,Second Middlesex,Somerville,6,3A,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,163,NA,NA,NA,1,34,198
State Senate,Second Middlesex,Somerville,6,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1201,NA,NA,NA,7,162,1370
State Senate,Second Middlesex,Somerville,7,1,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,1239,NA,NA,NA,7,149,1395
State Senate,Second Middlesex,Somerville,7,2,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,827,NA,NA,NA,7,103,937
State Senate,Second Middlesex,Somerville,7,3,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,772,NA,NA,NA,10,145,927
State Senate,Second Middlesex,Somerville,7,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,887,NA,NA,NA,17,140,1044
State Senate,Second Middlesex,Winchester,-,4,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,928,NA,NA,NA,25,474,1427
State Senate,Second Middlesex,Winchester,-,5,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,865,NA,NA,NA,24,437,1326
State Senate,Second Middlesex,Winchester,-,6,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,878,NA,NA,NA,18,454,1350
State Senate,Second Middlesex,Winchester,-,7,Patricia D. Jehlen,NA,NA,NA,NA,NA,154486,936,NA,NA,NA,23,449,1408
State Senate,Second Plymouth & Norfolk,Avon,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,976,629,NA,NA,0,60,1665
State Senate,Second Plymouth & Norfolk,Brockton,1,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,479,83,NA,NA,0,18,580
State Senate,Second Plymouth & Norfolk,Brockton,1,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,710,196,NA,NA,0,36,942
State Senate,Second Plymouth & Norfolk,Brockton,1,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,549,191,NA,NA,1,14,755
State Senate,Second Plymouth & Norfolk,Brockton,1,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,879,317,NA,NA,4,36,1236
State Senate,Second Plymouth & Norfolk,Brockton,2,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,307,49,NA,NA,0,23,379
State Senate,Second Plymouth & Norfolk,Brockton,2,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,408,54,NA,NA,1,20,483
State Senate,Second Plymouth & Norfolk,Brockton,2,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,262,36,NA,NA,0,25,323
State Senate,Second Plymouth & Norfolk,Brockton,2,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,502,124,NA,NA,0,33,659
State Senate,Second Plymouth & Norfolk,Brockton,3,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,512,116,NA,NA,1,38,667
State Senate,Second Plymouth & Norfolk,Brockton,3,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,409,74,NA,NA,0,22,505
State Senate,Second Plymouth & Norfolk,Brockton,3,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,781,290,NA,NA,0,32,1103
State Senate,Second Plymouth & Norfolk,Brockton,3,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,769,309,NA,NA,0,33,1111
State Senate,Second Plymouth & Norfolk,Brockton,4,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,241,45,NA,NA,2,11,299
State Senate,Second Plymouth & Norfolk,Brockton,4,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,514,122,NA,NA,4,28,668
State Senate,Second Plymouth & Norfolk,Brockton,4,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,615,234,NA,NA,0,49,898
State Senate,Second Plymouth & Norfolk,Brockton,4,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,632,224,NA,NA,0,32,888
State Senate,Second Plymouth & Norfolk,Brockton,5,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,349,72,NA,NA,1,20,442
State Senate,Second Plymouth & Norfolk,Brockton,5,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,677,189,NA,NA,3,26,895
State Senate,Second Plymouth & Norfolk,Brockton,5,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,482,97,NA,NA,0,21,600
State Senate,Second Plymouth & Norfolk,Brockton,5,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,707,271,NA,NA,2,36,1016
State Senate,Second Plymouth & Norfolk,Brockton,6,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,491,149,NA,NA,0,14,654
State Senate,Second Plymouth & Norfolk,Brockton,6,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,696,266,NA,NA,1,29,992
State Senate,Second Plymouth & Norfolk,Brockton,6,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,592,197,NA,NA,1,22,812
State Senate,Second Plymouth & Norfolk,Brockton,6,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,798,348,NA,NA,0,44,1190
State Senate,Second Plymouth & Norfolk,Brockton,7,A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,406,77,NA,NA,0,20,503
State Senate,Second Plymouth & Norfolk,Brockton,7,B,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,596,109,NA,NA,0,44,749
State Senate,Second Plymouth & Norfolk,Brockton,7,C,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,567,120,NA,NA,1,39,727
State Senate,Second Plymouth & Norfolk,Brockton,7,D,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,583,191,NA,NA,0,47,821
State Senate,Second Plymouth & Norfolk,East Bridgewater,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,692,778,NA,NA,5,49,1524
State Senate,Second Plymouth & Norfolk,East Bridgewater,-,2,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,697,788,NA,NA,0,48,1533
State Senate,Second Plymouth & Norfolk,East Bridgewater,-,3,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,782,838,NA,NA,0,72,1692
State Senate,Second Plymouth & Norfolk,East Bridgewater,-,4,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,706,753,NA,NA,1,28,1488
State Senate,Second Plymouth & Norfolk,Halifax,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,809,948,NA,NA,0,51,1808
State Senate,Second Plymouth & Norfolk,Halifax,-,2,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,760,886,NA,NA,0,35,1681
State Senate,Second Plymouth & Norfolk,Halifax,-,2A,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,23,50,NA,NA,0,2,75
State Senate,Second Plymouth & Norfolk,Hanson,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,729,935,NA,NA,0,52,1716
State Senate,Second Plymouth & Norfolk,Hanson,-,2,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,832,980,NA,NA,0,50,1862
State Senate,Second Plymouth & Norfolk,Hanson,-,3,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,659,768,NA,NA,0,42,1469
State Senate,Second Plymouth & Norfolk,Randolph,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,766,205,NA,NA,4,58,1033
State Senate,Second Plymouth & Norfolk,Randolph,-,2,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,608,148,NA,NA,1,41,798
State Senate,Second Plymouth & Norfolk,Randolph,-,3,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,522,107,NA,NA,1,41,671
State Senate,Second Plymouth & Norfolk,Randolph,-,7,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,565,165,NA,NA,0,47,777
State Senate,Second Plymouth & Norfolk,Randolph,-,8,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,547,183,NA,NA,2,38,770
State Senate,Second Plymouth & Norfolk,Whitman,-,1,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,890,811,NA,NA,2,57,1760
State Senate,Second Plymouth & Norfolk,Whitman,-,2,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,709,730,NA,NA,0,35,1474
State Senate,Second Plymouth & Norfolk,Whitman,-,3,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,764,737,NA,NA,0,48,1549
State Senate,Second Plymouth & Norfolk,Whitman,-,4,Michael D. Brady,Jim Gordon,NA,NA,NA,NA,154419,748,704,NA,NA,0,67,1519
State Senate,Second Suffolk,Boston,10,1,Liz Miranda,NA,NA,NA,NA,NA,154466,316,NA,NA,NA,4,73,393
State Senate,Second Suffolk,Boston,10,2,Liz Miranda,NA,NA,NA,NA,NA,154466,234,NA,NA,NA,4,41,279
State Senate,Second Suffolk,Boston,10,3,Liz Miranda,NA,NA,NA,NA,NA,154466,250,NA,NA,NA,5,31,286
State Senate,Second Suffolk,Boston,10,4,Liz Miranda,NA,NA,NA,NA,NA,154466,430,NA,NA,NA,10,173,613
State Senate,Second Suffolk,Boston,10,5,Liz Miranda,NA,NA,NA,NA,NA,154466,372,NA,NA,NA,9,60,441
State Senate,Second Suffolk,Boston,10,6,Liz Miranda,NA,NA,NA,NA,NA,154466,401,NA,NA,NA,11,58,470
State Senate,Second Suffolk,Boston,10,7,Liz Miranda,NA,NA,NA,NA,NA,154466,471,NA,NA,NA,2,66,539
State Senate,Second Suffolk,Boston,10,8,Liz Miranda,NA,NA,NA,NA,NA,154466,778,NA,NA,NA,12,137,927
State Senate,Second Suffolk,Boston,10,9,Liz Miranda,NA,NA,NA,NA,NA,154466,958,NA,NA,NA,7,130,1095
State Senate,Second Suffolk,Boston,11,1,Liz Miranda,NA,NA,NA,NA,NA,154466,353,NA,NA,NA,6,37,396
State Senate,Second Suffolk,Boston,11,10,Liz Miranda,NA,NA,NA,NA,NA,154466,702,NA,NA,NA,4,69,775
State Senate,Second Suffolk,Boston,11,2,Liz Miranda,NA,NA,NA,NA,NA,154466,521,NA,NA,NA,6,59,586
State Senate,Second Suffolk,Boston,11,3,Liz Miranda,NA,NA,NA,NA,NA,154466,358,NA,NA,NA,5,48,411
State Senate,Second Suffolk,Boston,11,4,Liz Miranda,NA,NA,NA,NA,NA,154466,720,NA,NA,NA,13,86,819
State Senate,Second Suffolk,Boston,11,5,Liz Miranda,NA,NA,NA,NA,NA,154466,581,NA,NA,NA,23,78,682
State Senate,Second Suffolk,Boston,11,6,Liz Miranda,NA,NA,NA,NA,NA,154466,612,NA,NA,NA,3,73,688
State Senate,Second Suffolk,Boston,11,7,Liz Miranda,NA,NA,NA,NA,NA,154466,798,NA,NA,NA,4,94,896
State Senate,Second Suffolk,Boston,11,8,Liz Miranda,NA,NA,NA,NA,NA,154466,1124,NA,NA,NA,5,112,1241
State Senate,Second Suffolk,Boston,11,9,Liz Miranda,NA,NA,NA,NA,NA,154466,573,NA,NA,NA,3,73,649
State Senate,Second Suffolk,Boston,12,1,Liz Miranda,NA,NA,NA,NA,NA,154466,494,NA,NA,NA,4,66,564
State Senate,Second Suffolk,Boston,12,2,Liz Miranda,NA,NA,NA,NA,NA,154466,570,NA,NA,NA,6,79,655
State Senate,Second Suffolk,Boston,12,3,Liz Miranda,NA,NA,NA,NA,NA,154466,267,NA,NA,NA,4,39,310
State Senate,Second Suffolk,Boston,12,4,Liz Miranda,NA,NA,NA,NA,NA,154466,327,NA,NA,NA,5,47,379
State Senate,Second Suffolk,Boston,12,5,Liz Miranda,NA,NA,NA,NA,NA,154466,216,NA,NA,NA,7,44,267
State Senate,Second Suffolk,Boston,12,6,Liz Miranda,NA,NA,NA,NA,NA,154466,313,NA,NA,NA,3,34,350
State Senate,Second Suffolk,Boston,12,7,Liz Miranda,NA,NA,NA,NA,NA,154466,562,NA,NA,NA,6,91,659
State Senate,Second Suffolk,Boston,12,8,Liz Miranda,NA,NA,NA,NA,NA,154466,211,NA,NA,NA,4,30,245
State Senate,Second Suffolk,Boston,12,9,Liz Miranda,NA,NA,NA,NA,NA,154466,288,NA,NA,NA,5,48,341
State Senate,Second Suffolk,Boston,13,1,Liz Miranda,NA,NA,NA,NA,NA,154466,350,NA,NA,NA,9,38,397
State Senate,Second Suffolk,Boston,13,2,Liz Miranda,NA,NA,NA,NA,NA,154466,160,NA,NA,NA,3,21,184
State Senate,Second Suffolk,Boston,13,4,Liz Miranda,NA,NA,NA,NA,NA,154466,305,NA,NA,NA,4,33,342
State Senate,Second Suffolk,Boston,14,1,Liz Miranda,NA,NA,NA,NA,NA,154466,550,NA,NA,NA,5,61,616
State Senate,Second Suffolk,Boston,14,10,Liz Miranda,NA,NA,NA,NA,NA,154466,320,NA,NA,NA,2,57,379
State Senate,Second Suffolk,Boston,14,11,Liz Miranda,NA,NA,NA,NA,NA,154466,315,NA,NA,NA,7,33,355
State Senate,Second Suffolk,Boston,14,12,Liz Miranda,NA,NA,NA,NA,NA,154466,190,NA,NA,NA,2,29,221
State Senate,Second Suffolk,Boston,14,13,Liz Miranda,NA,NA,NA,NA,NA,154466,317,NA,NA,NA,5,43,365
State Senate,Second Suffolk,Boston,14,14,Liz Miranda,NA,NA,NA,NA,NA,154466,320,NA,NA,NA,3,52,375
State Senate,Second Suffolk,Boston,14,2,Liz Miranda,NA,NA,NA,NA,NA,154466,595,NA,NA,NA,6,78,679
State Senate,Second Suffolk,Boston,14,3,Liz Miranda,NA,NA,NA,NA,NA,154466,291,NA,NA,NA,0,34,325
State Senate,Second Suffolk,Boston,14,4,Liz Miranda,NA,NA,NA,NA,NA,154466,374,NA,NA,NA,6,45,425
State Senate,Second Suffolk,Boston,14,5,Liz Miranda,NA,NA,NA,NA,NA,154466,267,NA,NA,NA,1,26,294
State Senate,Second Suffolk,Boston,14,6,Liz Miranda,NA,NA,NA,NA,NA,154466,290,NA,NA,NA,4,37,331
State Senate,Second Suffolk,Boston,14,7,Liz Miranda,NA,NA,NA,NA,NA,154466,280,NA,NA,NA,7,32,319
State Senate,Second Suffolk,Boston,14,8,Liz Miranda,NA,NA,NA,NA,NA,154466,420,NA,NA,NA,4,53,477
State Senate,Second Suffolk,Boston,14,9,Liz Miranda,NA,NA,NA,NA,NA,154466,272,NA,NA,NA,2,33,307
State Senate,Second Suffolk,Boston,18,1,Liz Miranda,NA,NA,NA,NA,NA,154466,750,NA,NA,NA,6,89,845
State Senate,Second Suffolk,Boston,18,13,Liz Miranda,NA,NA,NA,NA,NA,154466,362,NA,NA,NA,4,59,425
State Senate,Second Suffolk,Boston,18,14,Liz Miranda,NA,NA,NA,NA,NA,154466,364,NA,NA,NA,3,58,425
State Senate,Second Suffolk,Boston,18,15,Liz Miranda,NA,NA,NA,NA,NA,154466,550,NA,NA,NA,4,97,651
State Senate,Second Suffolk,Boston,18,18,Liz Miranda,NA,NA,NA,NA,NA,154466,648,NA,NA,NA,10,183,841
State Senate,Second Suffolk,Boston,18,2,Liz Miranda,NA,NA,NA,NA,NA,154466,495,NA,NA,NA,5,61,561
State Senate,Second Suffolk,Boston,18,21,Liz Miranda,NA,NA,NA,NA,NA,154466,693,NA,NA,NA,3,107,803
State Senate,Second Suffolk,Boston,18,3,Liz Miranda,NA,NA,NA,NA,NA,154466,559,NA,NA,NA,4,68,631
State Senate,Second Suffolk,Boston,18,4,Liz Miranda,NA,NA,NA,NA,NA,154466,580,NA,NA,NA,4,79,663
State Senate,Second Suffolk,Boston,18,5,Liz Miranda,NA,NA,NA,NA,NA,154466,651,NA,NA,NA,3,79,733
State Senate,Second Suffolk,Boston,18,6,Liz Miranda,NA,NA,NA,NA,NA,154466,800,NA,NA,NA,15,103,918
State Senate,Second Suffolk,Boston,18,7,Liz Miranda,NA,NA,NA,NA,NA,154466,571,NA,NA,NA,15,103,689
State Senate,Second Suffolk,Boston,18,8,Liz Miranda,NA,NA,NA,NA,NA,154466,944,NA,NA,NA,11,165,1120
State Senate,Second Suffolk,Boston,19,1,Liz Miranda,NA,NA,NA,NA,NA,154466,732,NA,NA,NA,7,88,827
State Senate,Second Suffolk,Boston,19,12,Liz Miranda,NA,NA,NA,NA,NA,154466,638,NA,NA,NA,6,117,761
State Senate,Second Suffolk,Boston,19,4,Liz Miranda,NA,NA,NA,NA,NA,154466,1018,NA,NA,NA,9,122,1149
State Senate,Second Suffolk,Boston,19,6,Liz Miranda,NA,NA,NA,NA,NA,154466,1077,NA,NA,NA,10,138,1225
State Senate,Second Suffolk,Boston,19,7,Liz Miranda,NA,NA,NA,NA,NA,154466,804,NA,NA,NA,8,100,912
State Senate,Second Suffolk,Boston,4,11,Liz Miranda,NA,NA,NA,NA,NA,154466,29,NA,NA,NA,0,6,35
State Senate,Second Suffolk,Boston,4,9,Liz Miranda,NA,NA,NA,NA,NA,154466,104,NA,NA,NA,2,20,126
State Senate,Second Suffolk,Boston,8,3,Liz Miranda,NA,NA,NA,NA,NA,154466,441,NA,NA,NA,2,54,497
State Senate,Second Suffolk,Boston,8,4,Liz Miranda,NA,NA,NA,NA,NA,154466,324,NA,NA,NA,8,45,377
State Senate,Second Suffolk,Boston,8,5,Liz Miranda,NA,NA,NA,NA,NA,154466,494,NA,NA,NA,9,58,561
State Senate,Second Suffolk,Boston,9,3,Liz Miranda,NA,NA,NA,NA,NA,154466,462,NA,NA,NA,10,84,556
State Senate,Second Suffolk,Boston,9,4,Liz Miranda,NA,NA,NA,NA,NA,154466,450,NA,NA,NA,7,71,528
State Senate,Second Suffolk,Boston,9,5,Liz Miranda,NA,NA,NA,NA,NA,154466,537,NA,NA,NA,9,65,611
State Senate,Second Suffolk,Boston,9,6,Liz Miranda,NA,NA,NA,NA,NA,154466,584,NA,NA,NA,10,90,684
State Senate,Second Suffolk,Boston,9,7,Liz Miranda,NA,NA,NA,NA,NA,154466,130,NA,NA,NA,5,21,156
State Senate,Second Worcester,Auburn,-,1,Michael O. Moore,NA,NA,NA,NA,NA,154415,1136,NA,NA,NA,37,320,1493
State Senate,Second Worcester,Auburn,-,2,Michael O. Moore,NA,NA,NA,NA,NA,154415,1028,NA,NA,NA,56,353,1437
State Senate,Second Worcester,Auburn,-,3,Michael O. Moore,NA,NA,NA,NA,NA,154415,1194,NA,NA,NA,22,375,1591
State Senate,Second Worcester,Auburn,-,4,Michael O. Moore,NA,NA,NA,NA,NA,154415,1005,NA,NA,NA,45,298,1348
State Senate,Second Worcester,Auburn,-,5,Michael O. Moore,NA,NA,NA,NA,NA,154415,970,NA,NA,NA,18,344,1332
State Senate,Second Worcester,Grafton,-,1,Michael O. Moore,NA,NA,NA,NA,NA,154415,1183,NA,NA,NA,13,378,1574
State Senate,Second Worcester,Grafton,-,2,Michael O. Moore,NA,NA,NA,NA,NA,154415,1245,NA,NA,NA,17,433,1695
